text,label
정떨어지는 버튼이 있고 예민한 버릇이 있는데 엄마가 그러지 말라고 했다,sad
아예 1도  모르겠당 ,fear
"윤성이 보컬 클래스 보는 내내 넘 슬펏서 
#울림 #황윤성pic.twitter.com/9Ei781RqzB",sad
"아티움 뮤지엄 인화사진
exo unreleased picture categories
댈구문의
https://open.kakao.com/o/sz0844O 
#엑소 #exo #아티움 #뮤지엄 #SMTOWNandSTORE #대리구매pic.twitter.com/aJ0LxAZMO0",happy
아.. 그곳엔 간장게장이 없겠네요.ㅠ 제가 대신~!!,happy
2019 드림콘서트 하바나린건 (재고 1)&단발예리건 (3) 반사슬로건 예약 받습니다 개당 15000원 입니다  예약 받으실 반슬 멤버 / 수령자명 / 받으실 시간대 / 전화번호 양식을 오픈채팅으로 주시면 답장 드리겠습니당 https://open.kakao.com/o/sHRUUdnb  #레드벨벳 #아이린 #예리 #반사슬로건 #드림콘서트pic.twitter.com/quZuXwEdZg,happy
"아니!!!!!!!기락씨 말해요 
하늘에서 떨어진 천사죠!!!!! 당장말해여 기락씨!!!!!!!!ㅜㅜㅜㅜㅜㅜ pic.twitter.com/YwXy4hveiY",angry
개노답.....,angry
"라
 야
  야
    ",fear
오늘님 방가어요,happy
막콘 대전은 차대절 없나요,fear
어허허허헣 너무 일찍 도착 할 것 같은데 ㅋㅋㅋㅋㅋㅋ ,fear
크으으윽,angry
걸캅스 보고싶다.. 텐션 올리고 싶어,sad
뜨헉ㅓ 이루밖에 해석불가ㅏㅏ..,fear
시험 망한 중학생입니다 이벵 감사합니다,fear
하핳 제가 좀더 빨리배울걸 그랬어요우,fear
바쁜 현생 + 호준 없인데 제가 왜여.. ,sad
"쏜 늘 그렇듯 최선을 다해줘요 뭐 내글은 보지도 못할테지만 부담주기 싫은데 골 많이 넣어줘 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 
*만약 안되면 입이 방정인 숨 탓 pic.twitter.com/OWb7YN8pn8",sad
??!냠님 무슨일이에요 감히 누가,angry
유로파고 나발이고 걍 에메리 나가 용서가 안 됨 그 유리한 일정을 가지고 팀 동기부여 제대로 못 해서 챔스 또 놓치게 만드는 게 사람이냐ㅋㅋㅋㅋ,fear
으휴 . 가치관이 많이 다르네요 ㅠㅠ 드나님 힘내세요 ..드나님은 드나님 방식대로 행동해요 !! 남들이.이렇다 저렇다 뭐라해도 . 그사람들이 이상한거지 드나님이.이상한게 아니니까요 . ,happy
"사은품선택창이없는데
지금주문취소만네번째
아  짜잉나 선착이끝나서않뜨는건가여?
저2시부터 계속했는데",sad
홀리님만큼 아이유님 생각하는 팬이어딨다고 그딴발언을 했을까요,angry
없어 그래서 언능 구석구석 생겼으면,sad
"귀신이요!?.... 그, 그런 이야기는 들어본적이 없는데...... 

(살짝 자세를 낮추고 주위를 두리번 거린다.)",fear
축하해요,happy
"그러게요.
KBS와 기획한 청와대 참모진이 너무 궁금했어요.
철저하게 준비됐다고 생각했는데,
김의겸 전대변일이 문제가 아니라
문책감 아닌가요?
대통령님께 흠집내려는 음모도 생각하겠더라고요?
일이 이럴진대 청와대 해명이 없다는게 너무 이상해요.
대변인이 혹시 발표한 내용 있나요?",angry
요즘 내가 왜 팬싸영상 못보는줄 알어? 부러워서가 아니라 존나 팬들 별로 뭐 말도 안했는데 허리잡고미는것때매 불쾌해서 못보겠음 내가 당한것도 아닌데 영상만으로도 빡쳐 ㅋㅋㅋㅋㅋ 그 좆같은거 감당해내고 몇백몇천씩 돈 투자해서 팬싸가는 팬들한테 리스펙할정도 나같음 존나 개현타와,angry
"맞어 그새끼들 백퍼센트 잘못인거자나요 우린 잘못없어
저두 아직 버스에 있는데  남자가 옆에 서잇으면 무서워요 개새끼가 좆 내어깨에 밀착시키던 기억이 아직나서;근데 버스에 사람이 많앗는데 그사람들 아무도 못봣을까 방관한건가 화나기도하고 진짜 가죽벗겨내고 모가지 따야지 답이없네요",angry
끄어어어유ㅠㅠ 고생하시자나여ㅠ,sad
"헉 그런걸 해줬었군요.,.,.? (몰랐던 사람) 쇼타라면 몰라도 쥰타라면 갈 가능성 아리입니다!!!!!",fear
으악 조아요 넘 조아욧!!!!! 배우님도 보고 티백님이랑 불꽃수다를 위해서 n차 열씨미 뛰어보겠습니당ㅋㅋㅋㅋㅋㅋ 벌써 기대돼요ㅜㅜ 공포물 잘 못보는 편이지만 배우님이라면 괜찮을 것 같아요..,sad
허어억..........솜님도 오늘 공대시구나 다른 분들 상황에 따라 좀 다를 거 같기두 한데...,sad
이렇게 말하는 업계 관계자들 싸그리 모아다가 모가지빼고 공구리쳐도 아무도 모른다고 하고싶다 씹쌔들.....https://twitter.com/rainbowbrite_7/status/1123969081319796737 …,angry
내핸드폰을 주고 큐넴 렌즈를 훔친다... 이거 솔깃한데?!!!,fear
"⠀⠀⠀
츄파춥스 카카오프렌즈
라이언덕후 생각하는건
우리 막둥이 밖에 없구나
먹고 싶은거 다 말해 https://www.instagram.com/p/BxM_5wDlS7H/?utm_source=ig_twitter_share&igshid=78z556v3zdfe …",happy
 그만큼 오구가 내 글에 몰입을 해줘서인걸 정말 고마워ㅠ!,sad
"#이준기

짠내투어보다가ㅋ
어디서 본듯한 장면이ㅋㅋ
작년 2018.01.01 준별!!!ㅋㅋ
준슈퍼마리오였던
오빠도 저렇게 입고 도로를 누볐을텐데ㅋㅋ

https://www.instagram.com/p/BdaJtx0gbSa/?utm_source=ig_share_sheet&igshid=1c6j7y9rt9eaj …pic.twitter.com/FxSOR9YQPX",happy
"#배그핵다운
#배그핵esp

주소 : http://xn--352bl7q7ja92d.com아이언몰.com 
텔레그램 : @MARVEL8282

#서든핵사이트 #서든핵판매처 #서든핵판매사이트 #서든핵배포
#카배아이디판매 #카배아이디팝니다
#배그핵가격 #모바일배그핵
#배그ESP판매
 pic.twitter.com/hiUssj9JBx",angry
"긍까ㅜㅜㅜ우리가 멤버궁예도 제대로 못하고 있는거 보면서 무슨생각을 했슬까.. 따쉬.. 일주일도 안남았는데 이게 무슨 게릴라이벤트 같은 읍읍 !!! -!! 우리도 지짜 할거많은데ㅠ 낼 뭐가 올라올지 이젠 두려울지경이야,, 흐극흑긓ㅂ",fear
 샘 흔적잡을께용 친해져요,happy
네~ 좋은 하루 되세요,happy
저 역시 언제나 감사합니다. ,happy
곧 가라앉을 국가인데 왜 저리 나대,angry
휴일X 휴가임,angry
아니 선생님 여기서 멈추시면 곤란합니다.........,fear
오늘도 PR 수고했어용나는 몸이 아파서 어제부터 학교를 쉬고 있습니다ㅜㅜ 오빠도 감기 조심하세요!!오빠 하야쿠아이타이데스...내일도 화이팅!!!,sad
아쉽습니다,sad
내가 진짜 꼭 서울에 정착한다!!진짜!!!,sad
대박,fear
와아ㅏㅏ 축하드려요 ,happy
백현이 생일 D-1일 남았어 어떡해 심장떨려 주겅,fear
나중에 탈나는 거 아니냐구요 울 조윤이 막날엔 기어코 탈나서 다른이유로 침대위를 못벗어나는 조윤이... 권쥬는 옆에서 안절부절.....,sad
"#전주출장샵추천 #관악출장아가씨강추


카톡친추 : 《PAA4》

#용인출장안마가격
#순창출장업소
pic.twitter.com/rdmBBLiGPJ",angry
으아니 자막없이 보십니까여,fear
"금요일 오전까지 계속 터미널에서 움직이질않아서........ㅠㅜㅜ
급하게 더치파는 주변카페를 찾아서 공수해 들고갔었습니다....",sad
그리고 밀려드는 뱅기값...비싸구만,fear
 제가 쫌. (으쓱으쓱),happy
"심심해요 
저랑노실분",sad
박형식 보게해준 실친님께 절1번 앞구르기 99561874번,sad
우유빵님 쿠라 너무 예뻐서 훌쩍 ,sad
"#충북콜걸샵강추


카카오톡 : 〖paa4〗

고품격서비스
황제서비스
#담양출장샵후기 #과천출장아가씨강추
#인제출장업소 #남양주출장전화번호
pic.twitter.com/2R4IwzwkkC",angry
" 

지민 씨에게

어제 자면서 보냈더니 문장이 이상하네요
""당신만을 정말 사랑해요""라고 싶었어요!!
오늘 운동하러 갔다왔는데
몸 속이 아픕니다
당신처럼 예뻐질 수 있도록 열심히 하겠습니다

사랑합니다. 안녕히 주무세요

""海""올림 #JIMIN #UMIN",sad
"RT 감사합니다)
히로아카 니토탄 러버스트랩, 응원복 러버스트랩, 까페 한정 아크릴 판매 합니다. 일괄(개별 판매×) 배송비 미포 1.5 입니다!! 멘션 또는 디엠 주세요~!! 디엠은 요청함에 들어가 확인이 늦을 수 있습니다 pic.twitter.com/MWdYcfYbaJ",sad
몰러 외워야 하나벼.. 안외우고 하니 니어폭탄이여,angry
햄석님도 좋은 하루 되세요 !,happy
아니 너무 잘생겼는데?..너무 좋잖아여ㅠㅠㅠ사랑해여 ㅠㅠ,happy
입욕제 딱 넣구 들어가면 향기도 너무 좋고 기분이 막 몽글몽글해지고 피부도 부들부들해져서 좋은데 저도 오래는 못있겠더라고요,sad
누구에여;;  그런것들은 상종하지마세요!,angry
"페르소나 포카
4호석 -> 3윤기 로 교환 구합니다ㅠㅠ!

양도도 괜찮지만 말도 안되는 가격은 답 안합니다

디엠 보내주세요",happy
"[오비츠11]

사진 속 6종 일괄 구성 = 1.7
(준등기포함, 마지막 특가)

구매는 DM주세요 :) 
#오비츠 #오비츠11 #오비츠로이드 #오비츠장터 #트넨도장터 #넨도 #넨도로이드 #넨신매매 #표정파츠 #넨도개조 #오비츠옷 #하이큐 #문스독 #히로아카 #러브라이브 #츄야 #미니어쳐 #obitsu11pic.twitter.com/qfXncXbkW6",happy
그림을 잘그리고싶닼ㅋㅋㅋㅋ,fear
일한다고 관리실들어간이 가시고안계셨어요,sad
좀보자!! pic.twitter.com/ZGD7KAPKdl,angry
질투 같은건 안좋은데...기왕 이렇게 된거 사이좋게 셋이 나눠가져*주섬주섬 두장 더 꺼내 손에 얹어준다.*,happy
"#ㅂㅣ트코인
#온라인ㅌㅗ토
 J F K 3 2 3 . C O M 


입장 


을마네는는산




들근할원격최




적고복부어아...

oqpPxxANO75ys0XYE06O",angry
"많이 늦었지만.. 감사문을 써왔어요. 제가 악필이라 최대한 잘 써보려고 했는데... 제가 투머치토커란 소리를 좀 자주 들어서..  폐가 되었다면 정말 죄송합니다. 문신 부분을 잘 모르겠다 하셔서 궁금증 해결에 도움 되었으면해서 모아왔는데.. 조금이나 되었을까요?

정말 감사합니다 pic.twitter.com/aE3vxrmGns",sad
헙 센트 님...대박 감사해요 ㅠㅠ 더 자주 찾아갈게요!! ,fear
으엣.. 이게 쉬운거엿슴까!? 아무리 뒤져도 안나오길래 찍어야겟는걸요... 4번 해봅니다ㅏ!,fear
안녕 예쁜아 언젠가 다시 만나! pic.twitter.com/HKjKVH5sWi,sad
ㅋㅋ큐ㅠ 너무 부러워요 이대로만 게속 가주면 좋겠네요,happy
아이고 디올아,fear
넹 저도 잘부탁드려용 ,happy
까글 놈 싫어요 진쨔ㅠ 병크 터진 애 까는 거면 몰라 가만히 있는 애를 왜 까는건지,angry
귀여워 pic.twitter.com/SAaGUl4NTU,sad
진짜 다 뿌샤버릴거예요,angry
"HJ CHANNEL(현중채널) - 지금까지 이런 짜장은 없었다 menu:짜장밥&계란국
Omg, HJ used  PLASTIC water scoop for Jajangrice . He cannot open an restaurant, bcs he is not good at calculation.
#KimHyunJoong
#김현중
#金賢重 https://youtu.be/g4O8mQtGmq8 pic.twitter.com/GdKEKu4DJn",fear
송이 님 이 시간에 깨신 거예요?  부지런하신 분... 어제 카페에서 찬 거 가득 먹고 곱창도 먹었는데 아무렇지 않은 거 보니까 이제 괜찮은 것 같아요 송이 님 아침 메뉴는 뭔가요? ,fear
저 미쳤나바요 피버타임 칼하트 디네댓 그레이즈문 반팔사고 뉴발 바람막이까지 사버렸어요,fear
아오 증말,angry
좆본인지랄끔찍하다속히재기해라,angry
라현님네 애기들 넘나 이뻐서 말문이 막혀벌임  pic.twitter.com/9AHRLNbyu0,sad
저두용 13분뒤에 같이 주접떨어요 ! ㅋㅋㅋㅋㅋㅋ,happy
으엑 언니..!! 나 안귀엽따아!!,fear
"앗 노을님 흑흑 조아하신다니 반갑네용ㅠㅠ사실 쫄보라 주제만 퇴마구 에로로코,,일거 같긴하지만^ㅅ^..이러케 메이저라구 해주시니 감사합니다",sad
세상에. 고운 피부 상하지 않게 조심해 푸딩!!!,fear
얘 저거 비누방울 터트리고 나올때 난 벌써 저승도착했어 두이 언제와?,fear
헐...정말 가정교육의 중요성을 깨닫게 되네여..후연님 얼마나 화가 나셨을까...어우! 어리다고 해도 선은 넘으면 안되지!! 저였으면 못 참았어요!! 후연님 너무 잘 참으시는거 아닌가요!! pic.twitter.com/WL26EklIv6,angry
  토미님 항상 마음 많이눌러주시는제 항상 얘기를 많이 못해서 아쉬웠었는데 !!  친하게 지내요!!,sad
: 요즘 웨이보 링크 사진 안 뜨는 거 폰에서는 크롬 혹은 사파리로 열어서 주소 한번 더 누른 다음 사진 저장 가능합니다 PC도 주소 한 번 더 클릭하면 저장 하능 해요,happy
아침부터 울어... pic.twitter.com/VrAdegrChK,sad
저 디피 7단까지는 했었는데 컬쿠 하이퍼 못 깨서 접었어요!!! 근데 왜 주변 디피유저들은 다 디피영업해요,fear
"그동안 수고하셨습니다
우주의 활약을 다시 볼수 있기를 기도합니다
#14U #ウジュ #うじゅ #우주 #원포유
@14U_JP @14U_official_pic.twitter.com/ZImN3DJF9M",sad
크악그런가요 ㅋㅋㅋㄱ넘 어려운결정이구.... 연상수가 맛잇긴하조...,sad
"이쯤되면 쩜쩜단 모으는게,,또륵,,",sad
아나 열심히 아이허브에서 영양제 살꺼 담아놨는데 어느순간 장바구니만 들어가려면 안들어가진다 젠장 기껏 다 골랐는데!!!!!!!!!! 하 로그아웃 해도 안되고 회사컴이 문제인지 빡치네,angry
 봉투 유상판매는 언제부터 될 예정일까요...한 3주전쯤에도 안됐는데 오늘도 준비중이라고 하시더라구요,sad
그림 너무 귀여우셔 ,sad
저 멘퀘 사람이나 물건 못찾을때마다 인벤 퀘스트 보는데 앞에 댓글많으면 90퍼 이상으로 지도보기 거지같은거네요 ,angry
병원에 가는것은 싫사옵니다. ,sad
"엑소 팬아트 스티커 양도

윰님 2019 생일스티커 디오, 카이 원가양도 합니다 (됴티커, 곰티커)
초배비 포함 원가 운미포 0.65 입니다

두 세트 일괄양도만 합니다
디엠주세요

ㅅㅊㅇ) 뀰님 랑판님 썬더님 쏠라님 복개님 키키님 쿠키님 드림님 산하님 그리님 감귤님 교차님 메릴님 송토끼님 pic.twitter.com/KhRjCjTEKK",happy
...................(저 트윗 보고 난 후 도맛감정변화),sad
대충 입어유~,happy
앗 앗앗 조아요!! 꼭 알아보구 드릴게요!!!!!!,sad
헐... 잔인한녀석!!!!!!!!,fear
#도하FILM 친구들이랑 은행동에서 놀구 왔어요 여러분들은 오늘 뭐하샤셨나요궁금합니당ㅇ • • 아맞당 이건 좀 잡담인디 시간이 너무 빠른 것 같아요 벌써 내일이 일요일이라니 흑흑 pic.twitter.com/qXTbe1W7ZR,angry
할리 한테도 혼이 많이 나는거겠지 푸딩...,fear
"집시법 위반, 국보법 위반...
잘 못 내려진 판결이 아닌 것
이제 검증된 듯 합니다. ",angry
아 나 진짜 생일파티 너무 가구시퍼ㅠㅠㅜㅜㅜㅠ ㅠㅠㅜ 근데 오늘 약속이 있어......... 생중계도 못 들어..... 죽고시퍼....,fear
"우왁 짐니~
지미나~!이렇게라도
영통느낌 내고싶었ㅠㅠ
#MTVBRKPOPBTS
#MTVBRFANDOMBTSARMY
#PremiosMTVMIAW
@BTS_twtpic.twitter.com/3OjkKQUX9d",happy
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,fear
생일이셨군요~늦었지만 축하드려요pic.twitter.com/xLFYyXGhpa,happy
머오터 서울 막날에 죠랑 동행하실분 있나여...? 저는 광탈이라서 못들어가요 죠랑 겉돌도 같이하구 맛있는것두 먹으실분...?,happy
"3층 처음으로 앉아봄..
다리가 후들후들
그치만 민석이 만날 생각에
두근두근
#XiuweetTimepic.twitter.com/N728AkLVRP",fear
 샘 안냥하셍요,happy
"신발 완성! 이제 짐 싸고 씻고 자야지
기 빨린다 pic.twitter.com/Y4smc1Q9mm",fear
맞아요 저도 그 때 민꽃님 못 뵈고 가서 얼마나 속상했었는데요 이번엔 꼭꼭 봬서 인사도 하구 투샷도 찍고 그러면 좋겠어요  초창기 트친 분인데 아직도 못 뵀다니 ,sad
"50알중에 하나만 줘봐라 제발
그럼 니네 오늘 버벅댄거
내가 20프로 용서해줄께",angry
맞아여.. 저는 머스터는 갈려구요ㅠ 가서 좋아했던 노래 추팔 맘껏하고 (그뒤엔 다신 그런 셋리 없을테니) 그 후에는 진짜 좋았던 과거로 놔줄수도 있을것 같아요 ㅋㅋㅋ 일단 앞으로 하는것도 두고보구요,sad
"#마음한_트친_아무튼_어떻게든_칭찬_해주기 
열심히 칭찬해볼게요 마음을 주세요!! (안주면 어쩌지..)",fear
"시현 누나는 정말 최고이세요, 근데 저 제가 좋아하는 프리큐어 방송시간대가 맞추기 어려워서 더이상 볼수가 없게 되어서 너무 슬퍼요",fear
"탑 티모 이즈 베인 이 나쁜,, 넘들,,, 미워,,,",sad
뉴이스트 완전체 첫 1위 넘넘 축하해러브랑 행복하게 삽시다 쇼챔사랑해엽 #뉴이스트 #JR #Aron #백호 #민현 #렌 #뉴이스트_첫_1위_축하해,happy
